,SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,sim_to_lead,final_score,HYBRID receptor title,HYBRID receptor filename,HYBRID Chemgauss4 score,Dock Type,ID,ROMol
18,Nc1nc2cccc(Cl)c2n1C1CCC(F)(F)C1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.6271186440677966,5.205698013305664,sim,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.20430107526881722,11.050774,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-11.050774,Hybrid,MOL0018,<rdkit.Chem.rdchem.Mol object at 0x7f646f784740>
19,Clc1cccc2ncn(C3CCCC3)c12,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.6071428571428571,3.640674591064453,medsim,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.17777777777777778,9.816402,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-9.816402,Hybrid,MOL0019,<rdkit.Chem.rdchem.Mol object at 0x7f646f784190>
20,COc1ccc2nc(N)n(C3CCCC3)c2c1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.5573770491803278,3.9868838787078857,medsim,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.20652173913043478,10.245671,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.245671,Hybrid,MOL0020,<rdkit.Chem.rdchem.Mol object at 0x7f646f784890>
21,Nc1nc2ccccc2n1C1CCCC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.6363636363636364,4.212316513061523,medsim,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.24705882352941178,11.426522,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-11.426522,Hybrid,MOL0021,<rdkit.Chem.rdchem.Mol object at 0x7f646f787a00>
22,Nc1nc2cccc(Cl)c2n1CC1CCCC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.6666666666666666,4.404061317443848,medsim,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.21978021978021978,10.92384,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.92384,Hybrid,MOL0022,<rdkit.Chem.rdchem.Mol object at 0x7f646f786650>
23,Nc1nc2cccc(Cl)c2n1CC1CCOCC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.53125,4.5263543128967285,medsim,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CCOCC1', 64272)]",c1ccc2[nH]cnc2c1,43841,0.2127659574468085,9.928281,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-9.928281,Hybrid,MOL0023,<rdkit.Chem.rdchem.Mol object at 0x7f646f786b20>
24,Nc1nc2cccc(Cl)c2n1C1CCN(Cc2ccccc2)CC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.5263157894736842,4.707233905792236,medsim,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CCNCC1', 174309), ('c1ccccc1', 2260082)]",c1ccc2[nH]cnc2c1,43841,0.2692307692307692,4.533352,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-4.533352,Hybrid,MOL0024,<rdkit.Chem.rdchem.Mol object at 0x7f646f7851c0>
25,Nc1nc2cccc(Cl)c2n1[C@H]1C[C@@H]2CC[C@H]1C2,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.6065573770491803,4.728071212768555,medsim,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1C[C@H]2CC[C@@H]1C2', 911), ('c1ccc2[nH]cnc2c1', 43841)]",C1C[C@H]2CC[C@@H]1C2,911,0.2,10.583768,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.583768,Hybrid,MOL0025,<rdkit.Chem.rdchem.Mol object at 0x7f646f784660>
26,Nc1nc2ccccc2n1C1CCCCC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.603448275862069,4.734622955322266,medsim,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CCCCC1', 77480)]",c1ccc2[nH]cnc2c1,43841,0.23863636363636365,11.575941,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-11.575941,Hybrid,MOL0026,<rdkit.Chem.rdchem.Mol object at 0x7f646f784270>
27,Nc1nc2cc(Cl)cc(Cl)c2n1C1CCCC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.6491228070175439,5.368655681610107,medsim,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.2087912087912088,10.242326,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.242326,Hybrid,MOL0027,<rdkit.Chem.rdchem.Mol object at 0x7f646f7840b0>
28,O=C(Nc1nc2cccc(Cl)c2n1C1CCCC1)C1CC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.6060606060606061,5.7723388671875,medsim,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914)]",C1CCCC1,30433,0.14018691588785046,7.626147,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-7.626147,Hybrid,MOL0028,<rdkit.Chem.rdchem.Mol object at 0x7f646f7858c0>
29,Nc1nc2c(Cl)cccc2n1C1CCCC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.7037037037037037,1.8071918487548828,highsim,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.17391304347826086,10.748271,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.748271,Hybrid,MOL0029,<rdkit.Chem.rdchem.Mol object at 0x7f646f787d10>
30,Nc1nc2c(Cl)cccc2n1C1CCCCC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.6666666666666666,2.337941646575928,highsim,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CCCCC1', 77480)]",c1ccc2[nH]cnc2c1,43841,0.16842105263157894,10.763976,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.763976,Hybrid,MOL0030,<rdkit.Chem.rdchem.Mol object at 0x7f646f784cf0>
31,Nc1nc2cccc(Br)c2n1C1CCCC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.7692307692307693,2.850053548812866,highsim,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.21348314606741572,10.624513,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.624513,Hybrid,MOL0031,<rdkit.Chem.rdchem.Mol object at 0x7f646f7850e0>
32,Cc1cccc2nc(N)n(C3CCCCC3)c12,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.7272727272727273,3.765054225921631,highsim,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CCCCC1', 77480)]",c1ccc2[nH]cnc2c1,43841,0.23333333333333334,10.380668,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.380668,Hybrid,MOL0032,<rdkit.Chem.rdchem.Mol object at 0x7f646f784900>
33,Nc1nc2cccc(F)c2n1C1CCCCCC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.6896551724137931,4.053101539611816,highsim,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCCCC1', 2594), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCCCC1,2594,0.2,10.564792,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.564792,Hybrid,MOL0033,<rdkit.Chem.rdchem.Mol object at 0x7f646f786490>
34,Nc1nc2cccc([N+](=O)[O-])c2n1C1CCCC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.7017543859649122,4.065426826477051,highsim,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.20212765957446807,11.384724,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-11.384724,Hybrid,MOL0034,<rdkit.Chem.rdchem.Mol object at 0x7f646f785e70>
35,Nc1nc2cccc(Br)c2n1C1CCCCC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.7272727272727273,4.098581314086914,highsim,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CCCCC1', 77480)]",c1ccc2[nH]cnc2c1,43841,0.20652173913043478,10.707058,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.707058,Hybrid,MOL0035,<rdkit.Chem.rdchem.Mol object at 0x7f646f7862d0>
36,Nc1nc2c(Cl)cccc2n1C1CCCCCC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.6333333333333333,4.368931770324707,highsim,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCCCC1', 2594), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCCCC1,2594,0.16326530612244897,10.416361,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.416361,Hybrid,MOL0036,<rdkit.Chem.rdchem.Mol object at 0x7f646f785690>
37,COc1cccc2nc(N)n(C3CCCC3)c12,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.7272727272727273,4.609536170959473,highsim,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.21978021978021978,10.741457,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.741457,Hybrid,MOL0037,<rdkit.Chem.rdchem.Mol object at 0x7f646f787290>
38,Nc1nc2c(Cl)cccc2n1C1CCC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.6,4.780556201934815,highsim,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCC1', 12595), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCC1,12595,0.18181818181818182,10.905357,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.905357,Hybrid,MOL0038,<rdkit.Chem.rdchem.Mol object at 0x7f646f7877d0>
39,Cc1cccc2nc(N)n(C3CCC3)c12,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.660377358490566,4.841523170471191,highsim,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCC1', 12595), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCC1,12595,0.25301204819277107,11.305857,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-11.305857,Hybrid,MOL0039,<rdkit.Chem.rdchem.Mol object at 0x7f646f7860a0>
40,Nc1nc2ccc(Cl)c(Cl)c2n1C1CCCC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.7090909090909091,5.249192714691162,highsim,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.1956521739130435,10.088823,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.088823,Hybrid,MOL0040,<rdkit.Chem.rdchem.Mol object at 0x7f646f7847b0>
41,Nc1cc(Cl)cc2c1ncn2C1CCCC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.4153846153846154,2.886669158935547,scaffold,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.1368421052631579,8.205555,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-8.205555,Hybrid,MOL0041,<rdkit.Chem.rdchem.Mol object at 0x7f646f787df0>
42,Clc1ccc2c(c1)ncn2C1CCCC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.4285714285714285,3.1331827640533447,scaffold,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.13978494623655913,9.483034,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-9.483034,Hybrid,MOL0042,<rdkit.Chem.rdchem.Mol object at 0x7f646f787920>
43,Cc1cc2c(cc1Cl)ncn2C1CCCC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.4153846153846154,3.3529422283172607,scaffold,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.1368421052631579,9.716825,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-9.716825,Hybrid,MOL0043,<rdkit.Chem.rdchem.Mol object at 0x7f646f785380>
44,Nc1cccc2c1nc(Br)n2C1CCCC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.5333333333333333,3.471906900405884,scaffold,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.16129032258064516,8.186174,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-8.186174,Hybrid,MOL0044,<rdkit.Chem.rdchem.Mol object at 0x7f646f785ee0>
45,CC(=O)c1ccc2c(c1)ncn2C1CCCC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.3571428571428571,3.491161108016968,scaffold,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.14432989690721648,8.483434,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-8.483434,Hybrid,MOL0045,<rdkit.Chem.rdchem.Mol object at 0x7f646f786880>
46,FC(F)(F)c1ccc2c(c1)ncn2C1CCCC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.3472222222222222,3.5155632495880127,scaffold,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.13,10.148346,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.148346,Hybrid,MOL0046,<rdkit.Chem.rdchem.Mol object at 0x7f646f7869d0>
47,Clc1cc2ncn(C3CCCC3)c2cc1Cl,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.4153846153846154,3.753919839859009,scaffold,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.125,9.362307,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-9.362307,Hybrid,MOL0047,<rdkit.Chem.rdchem.Mol object at 0x7f646f786ff0>
48,CCOC(=O)c1ccc2c(c1)ncn2C1CCCC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.5,4.411869525909424,scaffold,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.14705882352941177,7.526865,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-7.526865,Hybrid,MOL0049,<rdkit.Chem.rdchem.Mol object at 0x7f646f785b60>
49,CCc1nc2cc(Cl)c(Cl)cc2n1C1CCCC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.3289473684210526,4.606482982635498,scaffold,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.15306122448979592,8.220686,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-8.220686,Hybrid,MOL0051,<rdkit.Chem.rdchem.Mol object at 0x7f646f785000>
50,CC(C)c1cccc2c1ncn2C1CCCC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.3424657534246575,4.825947284698486,scaffold,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.14432989690721648,8.969097,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-8.969097,Hybrid,MOL0052,<rdkit.Chem.rdchem.Mol object at 0x7f646f784f90>
51,Nc1c(Br)ccc2c1ncn2C1CCCC1,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.4264705882352941,4.830061435699463,scaffold,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.14893617021276595,8.350187,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-8.350187,Hybrid,MOL0053,<rdkit.Chem.rdchem.Mol object at 0x7f646f786ea0>
52,CCOC(=O)c1ccc2c(c1)nc(C1CCCC1)n2C,Nc1nc2cccc(Cl)c2n1C1CCCC1,0.3768115942028985,4.942969799041748,scaffold,Nc1nc2cccc(Cl)c2n1C1CCCC1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.1782178217821782,7.869956,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-7.869956,Hybrid,MOL0054,<rdkit.Chem.rdchem.Mol object at 0x7f646f7844a0>
