,SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,sim_to_lead,final_score,HYBRID receptor title,HYBRID receptor filename,HYBRID Chemgauss4 score,Dock Type,ID,ROMol
10,Cc1cc(C)c2nc(NCC(F)(F)F)[nH]c2c1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.5522388059701493,4.368566513061523,sim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.17391304347826086,13.697516,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.697516,Hybrid,MOL0010,<rdkit.Chem.rdchem.Mol object at 0x7f646f0b94d0>
11,Cc1ccc2[nH]c(NCC(F)(F)F)nc2c1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.4166666666666667,4.390483379364014,sim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.19101123595505617,12.20939,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.20939,Hybrid,MOL0011,<rdkit.Chem.rdchem.Mol object at 0x7f646f0b9000>
12,COCCNc1nc2c(C(F)(F)F)cc(C)cc2[nH]1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.4666666666666667,4.503777027130127,sim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.15151515151515152,12.214605,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.214605,Hybrid,MOL0012,<rdkit.Chem.rdchem.Mol object at 0x7f646f0bbd10>
13,FC(F)(F)CNc1nc2c(Cl)cc(C(F)(F)F)cc2[nH]1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.5205479452054794,4.578689098358154,sim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.15,13.930017,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.930017,Hybrid,MOL0013,<rdkit.Chem.rdchem.Mol object at 0x7f646f0bb4c0>
14,Cc1cc(C(F)(F)F)c2[nH]c(NCC(F)(F)F)nc2c1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.5,4.766536712646484,sim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.15,11.824913,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-11.824913,Hybrid,MOL0014,<rdkit.Chem.rdchem.Mol object at 0x7f646f0ba500>
15,Cc1cc(C(F)(F)F)c2nc(NCC(F)(F)F)[nH]c2c1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.6323529411764706,4.965184688568115,sim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.16161616161616163,14.028263,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-14.028263,Hybrid,MOL0015,<rdkit.Chem.rdchem.Mol object at 0x7f646f0b8270>
16,Cc1cc(C(F)(F)F)c2nc(NC(C)C)[nH]c2c1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.4520547945205479,4.981303215026856,sim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.14583333333333334,12.419201,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.419201,Hybrid,MOL0016,<rdkit.Chem.rdchem.Mol object at 0x7f646f0bba70>
17,CCCCNc1nc2c(C(F)(F)F)cc(C)cc2[nH]1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.4666666666666667,4.984777450561523,sim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.15151515151515152,13.495789,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.495789,Hybrid,MOL0017,<rdkit.Chem.rdchem.Mol object at 0x7f646f0ba9d0>
18,Cc1cc(C(F)(F)F)cc2[nH]c(NCC(F)(F)F)nc12,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.5633802816901409,5.328223705291748,sim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.16161616161616163,13.87276,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.87276,Hybrid,MOL0018,<rdkit.Chem.rdchem.Mol object at 0x7f646f0ba7a0>
19,FC(F)(F)CNc1nc2c(C(F)(F)F)cc(N3CCCC3)cc2[nH]1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.4418604651162791,6.033731460571289,sim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CCNC1', 112428)]",c1ccc2[nH]cnc2c1,43841,0.14285714285714285,10.843337,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.843337,Hybrid,MOL0019,<rdkit.Chem.rdchem.Mol object at 0x7f646f0baab0>
20,Cc1cc(C)c2[nH]c(NCC(F)(F)F)nc2c1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.4246575342465753,3.945420265197754,medsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.16129032258064516,12.007133,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.007133,Hybrid,MOL0020,<rdkit.Chem.rdchem.Mol object at 0x7f646f0bb610>
21,FC(F)(F)CNc1nc2cc(Cl)ccc2[nH]1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.36,4.000774383544922,medsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.17777777777777778,12.06923,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.06923,Hybrid,MOL0021,<rdkit.Chem.rdchem.Mol object at 0x7f646f0bbc30>
22,FC(F)(F)CNc1nc2c(C(F)(F)F)cc(C(F)(F)F)cc2[nH]1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.4936708860759494,4.3333892822265625,medsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.14018691588785046,14.598097,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-14.598097,Hybrid,MOL0022,<rdkit.Chem.rdchem.Mol object at 0x7f646f0ba2d0>
23,Fc1ccc2[nH]c(NCC(F)(F)F)nc2c1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.3783783783783784,4.619341373443604,medsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.17777777777777778,12.101057,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.101057,Hybrid,MOL0023,<rdkit.Chem.rdchem.Mol object at 0x7f646f0bb0d0>
24,CCC(C)(C)Nc1nc2c(C(F)(F)F)cc(C)cc2[nH]1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.4415584415584415,4.690150260925293,medsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.15,12.973568,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.973568,Hybrid,MOL0024,<rdkit.Chem.rdchem.Mol object at 0x7f646f0b82e0>
25,FC(F)(F)CNc1nc2c(Br)cc(Br)cc2[nH]1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.4444444444444444,4.732746601104736,medsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.16129032258064516,13.400931,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.400931,Hybrid,MOL0025,<rdkit.Chem.rdchem.Mol object at 0x7f646f0bbbc0>
26,Fc1cccc2[nH]c(NCC(F)(F)F)nc12,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.3972602739726027,4.755881786346436,medsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.16483516483516483,12.882361,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.882361,Hybrid,MOL0026,<rdkit.Chem.rdchem.Mol object at 0x7f646f0b8a50>
27,CCNc1nc2c(C(F)(F)F)cc(C)cc2[nH]1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.5072463768115942,4.814417362213135,medsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.16129032258064516,12.528558,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.528558,Hybrid,MOL0027,<rdkit.Chem.rdchem.Mol object at 0x7f646f0b8f90>
28,FC(F)(F)CNc1nc2c(OC(F)(F)F)cccc2[nH]1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.4358974358974359,4.952716827392578,medsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.1485148514851485,13.179874,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.179874,Hybrid,MOL0028,<rdkit.Chem.rdchem.Mol object at 0x7f646f0b8cf0>
29,FC(F)(F)CNc1nc2c(C(F)(F)F)cc(-n3ccnc3)cc2[nH]1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.4418604651162791,5.006048679351807,medsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841), ('c1c[nH]cn1', 66991)]",c1ccc2[nH]cnc2c1,43841,0.1743119266055046,13.575792,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.575792,Hybrid,MOL0029,<rdkit.Chem.rdchem.Mol object at 0x7f646f0b9380>
30,FC(F)(F)CNc1nc2c(C(F)(F)F)cc(-n3cnnc3)cc2[nH]1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.4418604651162791,5.173415184020996,medsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1nnc[nH]1', 34477), ('c1ccc2[nH]cnc2c1', 43841)]",c1nnc[nH]1,34477,0.16363636363636364,13.431952,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.431952,Hybrid,MOL0030,<rdkit.Chem.rdchem.Mol object at 0x7f646f0b87b0>
31,FC(F)(F)CNc1nc2c(C(F)(F)F)cc(N3CCCCC3)cc2[nH]1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.4269662921348314,5.477427005767822,medsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CCNCC1', 174309)]",c1ccc2[nH]cnc2c1,43841,0.1391304347826087,10.815839,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.815839,Hybrid,MOL0031,<rdkit.Chem.rdchem.Mol object at 0x7f646f0b9cb0>
32,FC(F)(F)CNc1nc2c(C(F)(F)F)cc(-c3ccccc3)cc2[nH]1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.4269662921348314,6.024694442749023,medsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841), ('c1ccccc1', 2260082)]",c1ccc2[nH]cnc2c1,43841,0.25961538461538464,9.400084,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-9.400084,Hybrid,MOL0032,<rdkit.Chem.rdchem.Mol object at 0x7f646f0baff0>
33,Cc1cc(Cl)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.734375,1.767833590507507,highsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.16161616161616163,14.136177,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-14.136177,Hybrid,MOL0033,<rdkit.Chem.rdchem.Mol object at 0x7f646f0b95b0>
34,Cc1cc(C)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.734375,2.457151412963867,highsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.16161616161616163,13.904371,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.904371,Hybrid,MOL0034,<rdkit.Chem.rdchem.Mol object at 0x7f646f0b8660>
35,FC(F)c1cc(Cl)cc2[nH]c(NCC(F)(F)F)nc12,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.6268656716417911,2.822664737701416,highsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.15306122448979592,14.36279,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-14.36279,Hybrid,MOL0035,<rdkit.Chem.rdchem.Mol object at 0x7f646f0b90e0>
36,CC(C)c1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.7794117647058824,2.8284289836883545,highsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.14678899082568808,13.642948,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.642948,Hybrid,MOL0036,<rdkit.Chem.rdchem.Mol object at 0x7f646f0b93f0>
37,FC(F)c1cccc2[nH]c(NCC(F)(F)F)nc12,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.5285714285714286,3.143349885940552,highsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.15625,13.285279,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.285279,Hybrid,MOL0037,<rdkit.Chem.rdchem.Mol object at 0x7f646f0b97e0>
38,FC(F)c1cc(Cl)cc2[nH]c(NCC(F)(F)C(F)(F)F)nc12,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.8125,3.171428680419922,highsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.14285714285714285,14.912035,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-14.912035,Hybrid,MOL0038,<rdkit.Chem.rdchem.Mol object at 0x7f646f0bbe60>
39,FC(F)c1cc(Br)c2nc(NCC(F)(F)F)[nH]c2c1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.5352112676056338,3.359690427780152,highsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.16494845360824742,15.178117,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-15.178117,Hybrid,MOL0039,<rdkit.Chem.rdchem.Mol object at 0x7f646f0bb370>
40,Cc1cc(Cl)cc2[nH]c(NCC(F)(F)C(F)(F)F)nc12,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.6567164179104478,3.452278852462769,highsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.16161616161616163,13.838528,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.838528,Hybrid,MOL0040,<rdkit.Chem.rdchem.Mol object at 0x7f646f0ba260>
41,COc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.803030303030303,3.601723909378052,highsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.14953271028037382,14.35872,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-14.35872,Hybrid,MOL0041,<rdkit.Chem.rdchem.Mol object at 0x7f646f0ba3b0>
42,CCCNc1nc2c(C(F)F)cc(C)cc2[nH]1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.5909090909090909,3.605541229248047,highsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.1595744680851064,13.814437,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.814437,Hybrid,MOL0042,<rdkit.Chem.rdchem.Mol object at 0x7f646f0b89e0>
43,CCc1cc(C)cc2[nH]c(NCC(F)(F)C(F)(F)F)nc12,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.7014925373134329,3.662761926651001,highsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.16831683168316833,14.628145,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-14.628145,Hybrid,MOL0043,<rdkit.Chem.rdchem.Mol object at 0x7f646f0bb450>
44,CCc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.803030303030303,3.8147530555725098,highsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.16037735849056603,14.80496,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-14.80496,Hybrid,MOL0044,<rdkit.Chem.rdchem.Mol object at 0x7f646f0baf80>
